X,Y,Z,River_mouth_Lengh_m,Flexure_m,Accumulation_m,Flexure_min_m,Flexure_mean_m,Flexure_max_m
2205246.549680832,1016413.7018762,9.15747439676822,2419485.5084257317,-165.92829721300407,360.49753979677774,-470.9158658348221,-155.3810405763242,100.266142369726
2265403.405742764,814825.5651423828,-0.21554902953489657,2696997.981178995,-246.0988408559754,500.7158707050651,-524.2758782864335,-224.76572546011494,75.86057917531008
2304259.3283917,678637.8613344994,-9.660382885979628,2892654.2530711265,-253.30321893879673,525.7062100680009,-505.4724303749036,-238.00566858342341,64.25988961073394
2265403.405742764,814825.5651423828,-5.928160707645267,2696997.981178995,-245.97226755783993,496.890965069807,-525.174061138976,-226.0152456188429,80.08772373787407
2258806.0201002485,930255.1340072079,5.496934020644441,2556147.0889614644,-248.55591335768517,508.4290347207276,-537.9503430737185,-235.17705837195825,65.94133906249193
2248677.530314004,1033587.9623880251,9.17957883444931,2474314.2552258773,-231.81555456859058,482.1791217338721,-529.2857776470448,-220.10482464618747,74.77248038209264
2388687.2803758797,932691.2912976922,-0.5317496006294977,2690008.8376979716,-466.7346226429971,938.8605527436254,-647.2412163007643,-432.64255904321715,-124.68355123917435
2444368.8362795305,878394.1519685478,-9.619467440600177,2781388.130760492,-531.5709566772695,1075.5690283405668,-672.0695260677142,-500.203240902551,-212.35146563049878
2399100.2216999503,953545.1713213508,-6.4837458032445685,2678832.1589028565,-484.65742082521797,971.1863081447133,-683.423027934711,-453.10050644266664,-143.9410842711482
2296684.4066841314,1003226.1736089488,4.334128927013615,2552472.1416472886,-326.2283736061239,660.4208766685068,-615.7054061199915,-302.08874719742346,19.038820089964304
2244855.133411236,971887.5760400315,8.992730661454559,2459672.7234594105,-219.0026494662652,458.2337901811618,-558.8331096828701,-220.07825463102307,81.53428564808254
2418089.06426807,1036571.022892942,-2.2161576927850084,2703609.0845481134,-518.0779960035195,1044.1923415456279,-717.5118302458117,-484.9256307105442,-171.09809995124948
2419631.742950352,1142910.0506866372,-10.044835772374418,2839850.613492372,-491.74947532368145,993.4862220660489,-697.8322806306684,-459.4759792966952,-159.77438830874405
2371841.544491053,1005362.9278932875,-6.020116573113977,2629985.1088389326,-445.069581371561,887.6818276299756,-702.7159035767204,-426.3088360996663,-104.44330954171551
2269249.8759185444,987774.0716565124,5.630294237618297,2507546.33501859,-274.603599603552,561.863686127854,-594.6434590850992,-260.1413023665353,62.09457639757899
2277205.0368509195,938126.7075269558,9.276434170625883,2535145.91055433,-286.22610238147973,579.351836256803,-614.0110589869702,-274.02878302263275,55.31413931649543
2437900.671350796,889075.9788292042,-3.696050294328912,2781376.534421482,-561.8521189840151,1116.9798826908811,-771.4285024397536,-530.9212713435153,-206.08259744389863
2488682.9094498684,818779.2293746037,-9.730376927824802,2923067.7373749595,-621.4826625138475,1248.9794213696728,-791.9470352116574,-586.4852346494044,-284.2474936838857
2400669.515303453,874457.162712905,-6.376864497323782,2734989.8374961726,-492.66770999280106,966.7422358001726,-767.9935612087864,-477.4656775145528,-133.57752654501414
2338960.075914737,924985.8011611778,5.130990477323662,2609703.178978091,-395.3520162676398,782.8410377515709,-703.6991958119626,-381.41011557362833,-29.37976965129576
2248992.6187080084,889067.4448866696,9.318587415747103,2567417.64396549,-229.49966501327773,472.5549455115265,-574.6776750604338,-221.1079039273318,105.90911694038265
2371797.4266717937,756474.8309670066,-0.9150000123392629,2940790.5586076807,-421.04542877125704,826.1018882793733,-737.6885624025209,-414.796848090399,-48.434506870226656
2518778.0016441853,759570.1850814109,-9.95768317901197,3122323.2976339627,-670.4980822566057,1347.47588725997,-845.3827264526775,-635.241196580243,-330.03015253513297
2390853.094902589,765070.4666023116,-6.022588894070206,2962392.617080977,-469.110659363809,917.0822936897251,-773.5287206524946,-450.7526138922473,-84.65304359101553
2260418.1706628692,755389.4906661636,5.616027937163581,2721301.3848568294,-217.774572797828,452.2645161148918,-590.1941727660898,-216.87607360130056,136.7430758043102
2282049.862412742,1054126.7974771154,9.452204446942993,2568811.424682498,-284.7775218350433,579.3048750805624,-630.3743681527924,-281.0974074184774,57.80329740444957
2344008.09389042,1246117.9482010675,-0.4244616706923243,2861222.140361923,-355.362162479812,711.7769535009813,-645.8991897497037,-344.8560681376044,9.964647503889562
2439430.727627568,1276083.0842798485,-9.65593234604185,2986177.6390781263,-505.9701563040686,1026.9243413202776,-719.371601625132,-475.6072743247083,-158.9461502174253
2371443.192904773,1240620.7552631437,-6.446466978601178,2878219.844908961,-410.41527184432516,813.7290770912808,-691.7675286266127,-395.9630063567922,-44.30140731806572
2278708.412746084,1140890.4595043047,5.02813738681328,2675390.3885953818,-270.87355886721053,548.8338159691933,-611.2409477982519,-261.34925685089456,95.64847388521397
2314714.655024342,856636.4857420211,9.40283638609636,2619998.5199644677,-333.6032846114403,664.6265483513713,-692.760354465245,-334.9473904788542,31.799526127217142
2485027.0213330584,744171.2079880439,-0.3881509713145946,2871771.961177813,-642.4693568443059,1273.7014144949835,-877.8183549460783,-608.996854515483,-266.5626360091537
2467408.375729878,581344.189269019,-9.773688394602837,3097545.562615837,-559.1154950006108,1117.5207614890016,-818.2586099727404,-525.1349849904356,-184.99328080127762
2495446.705371756,740485.5627199538,-5.950691530715988,2882824.282043065,-651.8391223449721,1290.3143709164608,-884.2861265399629,-625.9369864297781,-281.43212692677645
2380291.7623013468,814207.9278418255,5.73032469577639,2734216.1133570867,-458.1245556469087,899.3735614929532,-796.050276832353,-449.9552608169015,-78.63578159113771
2305964.9884949327,804352.0263178621,9.373580434126088,2677062.2147570155,-322.9526793024539,644.4489594529094,-679.2331708795441,-312.5391580127011,71.30350659357612
2368769.232052274,582847.1369587899,-0.5782680577251822,3038927.8672527256,-393.1520367740903,774.356720762031,-735.8204150901499,-378.92113827621233,16.218553946825384
2443723.8884359966,487989.8978796308,-10.380798091582218,3223821.725258673,-495.0879038958799,984.9548203595508,-788.2660774807376,-471.459565002293,-112.82717347398794
2425166.9950026996,563390.4444143665,-6.59063520676906,3104903.754663282,-497.771510712928,977.6013297569872,-804.1570129580223,-476.1767501149571,-96.07079362415396
2335462.3213754892,814713.3950819244,5.609216067046676,2711389.330257032,-379.9086074850681,750.7483509106771,-722.9899994153145,-367.99569396554375,15.208477200921132
2311187.597124896,999842.538926973,9.497467681408754,2583682.8760850066,-343.83644318546834,695.0677601619158,-694.3964865231345,-337.6065225132788,12.488974949486401
2466808.378452891,1008732.4258451172,-0.5505172303757457,2794003.6037445897,-624.1610461148927,1245.97396712228,-895.2743693018965,-605.8744144589162,-267.60575872885903
2551324.1013179687,1069910.9581620279,-10.806185110191183,2956780.9585159086,-751.9566876643846,1519.2417440230083,-958.6764484214821,-725.7851261305292,-420.51449747692385
2487906.560800058,982528.1082271446,-6.750802521470956,2831457.8419346446,-663.3260052739234,1320.680965532892,-938.4657951174981,-644.7094373591372,-305.2740557101683
2311187.597124896,999842.538926973,5.754375880347101,2583682.8760850066,-343.05073861043985,690.7158517357599,-704.5628101581397,-337.7460774685671,14.940010160555646
2346685.8843261083,951243.7726310071,9.478250495364808,2613623.4226961583,-419.0441815393582,832.8149363964417,-764.8779386386532,-403.3364719364239,-31.513207506494215
2521470.852548951,785793.6564643991,-0.9314123716246656,2908567.6967790592,-706.1969279611812,1398.782025883698,-986.6278938897482,-696.4071367542525,-347.59934154314226
2610021.1568394266,792830.5549927478,-9.57201422071541,3007548.2715235986,-858.3566684500565,1727.579098460298,-1058.0787478830955,-833.6328346993358,-517.7909979268678
2496649.2375680017,825280.7669033099,-6.2086089063793075,2859792.6572020175,-678.3442866707021,1336.9085268402287,-988.392947718673,-663.5041832016752,-303.7510587821278
2346685.8843261083,951243.7726310071,5.594589105167713,2613623.4226961583,-417.8700312346392,828.9499858992675,-769.8545525317483,-402.6537940658739,-29.848893790187923
2370342.4284931403,878495.7324970536,9.408045068205638,2666020.3341389643,-449.91048432705344,887.4045305884567,-817.8530884563617,-444.5492115371908,-68.73550409096384
2543698.567447375,689798.197647398,-1.9074774198382598,3048373.7761838324,-739.0224763695692,1462.4598324162587,-1044.6229323197192,-729.7724253670306,-367.21900593374403
2635196.2191749825,748215.9226667626,-9.555688160460925,3198899.5156374048,-922.3671559610855,1848.7221688129912,-1143.8537889637253,-888.703256522033,-550.6397544444885
2574370.090954511,743280.5229589468,-6.978438456097591,3086368.545036727,-800.06135769227,1581.7079104774807,-1115.5855811952913,-795.7009403040873,-436.86706679309276
2388451.7792873518,850472.061373466,5.860857674486302,2695435.9116556947,-480.42050485759313,944.5289756046365,-843.7878232355172,-474.0096376795615,-92.31597421375179
2379418.835668791,773079.6229054156,9.345809986292863,2801872.289261239,-448.0959319689993,882.2487464306395,-819.9032143998272,-446.64716386810034,-48.0551341776655
2524032.113557362,580063.3148357624,-1.5791931390465612,3204163.190979186,-680.9554607772432,1342.7819355415247,-1029.358761092407,-679.5805890986368,-305.0400748930969
2606745.4331785026,540329.2801341497,-9.812223469663872,3351093.8800482885,-830.4719000122279,1660.5000893519525,-1106.301519639848,-801.484379334646,-463.0498214463196
2511155.7930327808,610147.6035225658,-5.931708177154418,3167544.4345663157,-668.4935503710657,1309.139370355342,-1028.8957851354917,-666.9316305602185,-294.53254353943873
2483078.886205079,706398.7643807946,5.5441485588430055,3017484.718751933,-639.1906380765133,1257.037675335327,-1011.6034000367854,-635.3670096629447,-252.47695387209376
2402645.430738394,977378.2720215847,9.19529902787877,2758766.130601227,-511.9186471832331,1019.0257592591961,-875.5552870016371,-508.4073027900083,-151.70985742450227
2564109.6952001657,1081309.2600385828,-3.154500887409824,3037415.020945391,-793.6721096767974,1592.23517772035,-1086.8950125833649,-781.6720703225975,-442.5482976991304
2625509.486635062,1107819.12787943,-9.70008574076748,3163175.846181636,-898.8789858584028,1820.052502745027,-1138.2106094106362,-871.797412353702,-549.1684128969474
2535299.7938930555,1063859.985666517,-6.043303437631023,3003157.601510206,-755.3372910747563,1505.0858938380397,-1069.6960712816965,-740.3659569621439,-389.51293685617355
2399100.2216999503,953545.1713213508,5.502285278998255,2734669.833536912,-507.9363697796282,1006.6975916919167,-864.1819026699363,-500.2309857170554,-133.14621095717473
2340648.258291275,1044253.6102872628,9.425547385179021,2811998.0677349768,-403.1139795629234,803.9799026786357,-769.1821383043842,-391.524319870027,-23.130040099019414
2482245.0126542356,1208378.2005384178,-1.6369509779048579,3218131.3567103255,-634.0116046567305,1249.3528812378133,-980.6432257253548,-631.6772349573731,-265.7020020492778
2594331.3413446518,1290598.2577388727,-9.510002380032303,3385547.3439899865,-811.8712919752476,1628.375354781635,-1090.0389304296248,-794.8015788267649,-461.31195188951375
2518432.4028541883,1243352.82396858,-6.5755415396272925,3272560.3693708335,-695.3569026664588,1372.5476177988905,-1027.999663475092,-688.0737125673252,-327.2654620997586
2320425.9627922145,1107469.762729732,5.654703398302084,2884036.471185015,-348.33361525213684,693.7761007056405,-726.342740049189,-347.42970752069925,32.021264749393374
2361629.4745089905,1111728.0621726357,9.135656314586774,2783038.1672894056,-429.0592616364197,849.2801324962358,-803.2381236000194,-425.8559032360364,-49.20822853280817
2496100.279565376,1221316.352359635,-0.3473928447026463,3243723.11417558,-673.3452450069526,1325.9447091040402,-1015.5292891272719,-659.1396465038252,-287.13014814354625
2661798.962635084,1258484.2178698296,-10.076679596209082,3478216.6790657653,-954.7298168728164,1922.1154222221262,-1200.2736588571763,-931.8398332876753,-597.6044571405363
2543861.086796224,1242349.4180358704,-5.984577158461397,3323285.601831594,-745.7582012266527,1471.6050314949043,-1102.937267990963,-743.5345855840814,-379.1950360269841
2310563.713524387,1198426.43269732,5.504910603201528,2887970.8160225623,-319.31945672416106,638.7056103898589,-697.3675351531186,-313.27600643449205,95.63256198974979
2405156.953448955,1054246.0612412111,9.245108055759692,2780839.62865256,-529.4756954440969,1050.0902894508324,-884.0772054211772,-512.6703820617743,-141.1900673667265
