X,Y,Z,River_mouth_Lengh_m,Accumulation_m,Accumulation_max_m,Total_accumulation
2134724.760152471,1094289.064687294,24.479073361430135,2457204.194370374,-45.42967927877417,632.028672962749,54645.27406954726
2171897.8558758325,1032907.9764417602,24.991619922713372,2504104.703888602,148.8782064716769,664.659083095294,58359.80884072275
2188321.602558251,1029954.9104839555,24.999990967259034,2520791.82627802,179.22832956934133,700.3340781096582,62338.95215037679
2257055.997317483,1025347.6220755266,24.499377772417077,2833085.608583987,286.29248929193733,754.1572160385527,66091.42484807159
2267919.750908668,1194824.3127729446,23.69986554802993,2730176.2764771506,277.2095564663471,788.7244763828152,68167.68613298
2352615.6942288172,1206496.8553422194,22.28439600729382,2823670.671258603,402.7327015567643,817.9075074225123,69068.59432172345
2377434.8708596122,1138805.5481821802,20.985426117478138,2915828.781747381,453.8780368441193,865.580381952717,70135.38624368566
2374465.596001973,1015186.7344132987,18.89948803076214,3060629.015073739,465.79200034479743,891.1666546199392,73776.50198501063
2442273.4761537467,943002.2246015108,16.949295997776176,3172991.862758398,577.7081759421276,955.2330450434782,78595.39940045636
2493465.4530666643,901775.5380619781,14.73259938488684,3286037.4862683862,670.2446554844574,1062.9512669521746,83092.17402744583
2553405.2693221057,860565.6325425303,11.275774814584784,3408495.859888386,775.5010150715116,1138.2803832530255,88035.76185731271
2568698.4344341485,782690.2195650262,7.5828419918819945,3509774.879041286,806.6259227667886,1196.9887547622386,90953.44483810608
2622201.3429605695,716857.8299534564,4.468456548874551,3627978.9713057494,892.5065672958993,1267.3039800978804,95013.30026765054
2702079.7337722713,677777.4234924472,1.8062056859323463,3729330.4376023468,1063.322822161074,1333.5341441809053,99067.47375773377
2728690.3972152947,627636.3131019991,-1.243277567291076,3823071.9364139214,1116.4042120669062,1346.5095428837349,99873.92807234864
2782640.422142056,710001.2613644638,-4.890675961231361,3926289.5288209487,1235.9246985787067,1437.196952365322,106205.89094778178
2775608.973687698,815586.4824466513,-6.7483239993926025,4098470.887893848,1246.485159691778,1453.8926967733046,108760.87271618505
2745464.303191118,956069.7953662307,-9.981282864608714,4276768.342172638,1200.074439370641,1465.2309666244626,109456.3320711412
2772731.602789748,1027118.4646731995,-12.119163283432842,4413401.239101866,1247.9105923822697,1479.32320542338,110070.44424781675
2748301.114417937,1158906.3192838377,-14.754486812844831,4579817.958453759,1173.7846052227424,1490.4641990076727,110755.8354812102
2835375.580317794,1115911.85137128,-17.202420023562684,4701712.20792765,1387.760007269321,1488.4052412882115,111312.38241547282
2920912.2757906006,1131123.3885993764,-21.12921710313171,4811116.852882985,1575.1048929753108,1486.9268950537921,111773.62820868281
2929433.141008668,1066739.4429378393,-21.003136411962345,4883917.289510008,1604.1669322563555,1496.0518909467498,113790.33779434065
2942863.5650813957,1018762.6024092968,-22.50000612704068,4946829.9876342,1635.2292918007329,1499.7888654439741,118221.02555684415
2898723.593543245,921463.0154460245,-23.750003924468388,5121084.843146215,1528.7727688892012,1553.3282506589953,126357.1114729548
2993524.83855466,917317.6919679237,-24.533368596185706,5236181.838090551,1741.6547350270077,1625.9854840261105,132117.48872093728
3028829.433304176,942882.262961553,-25.38551216705896,5299302.521855659,1850.001435452701,1657.5546930832932,134932.1175572395
3040832.265587135,940116.1664933017,-25.000000002425683,5311619.959595892,1871.2690645374437,1727.8710037941137,140984.70905514606
2922227.029037792,905679.035268471,-24.521734947079686,5160564.767401206,1574.4213063686339,1841.1786925648412,145753.9831372268
2926891.6158094485,949160.9171524548,-23.753370908538898,5078969.050296025,1603.5369614750325,1897.4358048244455,148346.54467116046
2952231.538185398,1036757.0622735438,-22.573509225040617,4947979.887070059,1657.734308953547,1940.106235135826,150279.70581405837
2915379.287146454,1116800.840280717,-21.02264556215468,4847669.502286008,1572.8514912127384,1997.0236036212293,153559.5574655409
2888841.0811907416,1107138.1503279982,-19.257753369719843,4785404.718878092,1506.8205065173984,2022.554828512241,154797.64997011144
2789182.68036103,1195078.7643874113,-18.65978868099361,4674451.234194263,1264.6835356982026,2040.1400202368297,156015.65837043105
2794762.20818738,1033060.08090286,-14.827498176436299,4444114.608236657,1288.1375389420443,2042.3965122948623,156573.8329358889
2773213.64355861,911214.1170770809,-12.206829103112236,4259986.7329472685,1238.174356227499,2054.6233548076875,157783.02592095785
2773059.3050915287,826612.1204298289,-9.333702426328568,4148761.706362576,1226.3408135711547,2063.3406419334833,159217.10723676503
2768418.121396935,689730.7502061797,-6.25545503126944,3934317.0681106253,1209.9902883704806,2089.3133312965642,160142.4444984722
2724260.0821233415,692703.7066587368,-3.499905695307964,3794298.874028992,1099.886875390138,2109.330846990924,160944.01302625643
2573858.649064973,719143.4972082307,-0.2706449345455516,3676822.107686093,782.9334537016235,2115.533046965478,162264.85100728535
2567950.0299605974,765226.4771776572,3.015251791070765,3549023.225965283,801.9108146799434,2119.8457929031447,162540.95223420265
2393097.328636292,867289.7595712424,6.18342179529446,3307239.6861356273,472.2398920921261,2127.398123549532,163986.90338565718
2450089.9823521334,866071.3741573892,8.999571964423156,3276683.8014616286,574.8980352512606,2137.818024927133,164111.74109124634
2400401.7154532196,926883.319257758,11.915535029655642,3217719.8802613663,497.82891183153964,2144.3064643265748,164519.93702489996
2405110.802740494,1163638.8287326328,14.72087724010239,2907620.4161944664,504.30065512208733,2142.2774548518696,165266.14754046613
2395049.0403108806,1141012.0173698347,16.991159217469267,2983287.2610893804,490.99971006085275,2132.0331751564554,166006.30769524802
2178893.9912756686,906143.1552710611,19.45323774139863,2537088.7438816964,151.89432590410274,2122.6822035120945,165480.44676520838
2154042.8208747064,936434.6532563807,21.825541741120457,2509341.991519379,69.53018433779874,2125.1594450352454,165065.88731212475
2165868.8573134746,998963.7249759361,20.180337388825404,2487741.414859084,152.53885852730937,2120.031451225873,165133.64156000433
2086378.6652598938,1006837.5473094003,27.425390277058405,2378100.978196222,-27.326842963350643,2109.292498509604,164888.10837989737
2086378.6652598938,1006837.5473094003,29.161777944234707,2758364.889402297,-26.458627206548588,2106.500702347632,164873.80257276865
2086378.6652598938,1006837.5473094003,27.77046010284754,2379124.9430078347,-27.23062385916349,2096.3825737426873,164266.84778548687
2086378.6652598938,1006837.5473094003,27.75215432142362,2382159.957010113,-27.267621091294647,2087.8618102230644,163740.2078876498
2086378.6652598938,1006837.5473094003,25.882812076792302,2382159.957010113,-28.45599581662062,2090.8263691143934,163075.22515019064
2379020.5563617037,1196006.917342596,23.490709300221056,2864751.2501499183,459.5798088349267,2093.7156980468985,163141.1408811494
2445532.024990413,1226303.8646871913,22.29465806063634,2956298.7251413087,575.7560138459463,2102.6190039672183,163252.60093571956
2530661.7362842592,1263690.2516536205,20.490491176792286,3074723.647168224,722.0036714338462,2103.794456680792,162826.04215406923
2535664.2492566467,1164609.9457910955,19.08875170254645,3206406.077768425,758.0415375460049,2113.826487554723,165034.73096355272
2484694.482872303,998311.8782941065,16.646517264976577,3468216.1206246256,663.0668347919813,2110.5710319328473,166128.24568600557
2574287.081293859,922719.2743679861,14.674576688938858,3651686.86251077,830.5806739010537,2112.389282350558,167286.87382435182
2665708.0659121443,850737.2732730176,11.22706451276651,3780280.626196028,1027.0552794463608,2110.317919573856,167660.46890770918
2729432.3661864814,819756.817997716,9.167312446907134,3920975.505900908,1152.927209857231,2103.1305998965513,167381.79896145302
2826741.190475738,789157.645307001,5.940931877022417,4069183.4208042114,1375.1872088988912,2082.5290263219413,167203.12241974514
2890410.938983184,824084.8174649752,3.2392999114262757,4189412.4994839677,1519.6728228962684,2063.264991042981,167277.12077282637
