X,Y,Z,River_mouth_Lengh_m,Accumulation_m,Accumulation_max_m,Total_accumulation
2527237.3092108294,1099478.88380393,-7.5528930331808e-09,3070110.5682541383,729.3262617985868,712.0325260602001,60404.16118945446
2564109.6952001657,1081309.2600385828,-6.442378562099673e-14,3087521.2155380575,798.4705023874614,738.3881061088417,62346.98506518793
2579247.222683728,1081315.4695393255,-6.461094555887467e-11,3030152.203810493,830.8667322319944,779.497018465671,64445.4552810178
2562922.346544076,1113661.0445299149,-2.703194360069563e-09,3031471.8633834426,784.2359685468957,810.0543821968585,66083.7089124575
2592517.37692493,1074032.0786196915,-7.437268058203978e-10,3046775.4880930916,858.2993191008054,826.4160558732366,67434.35606514169
2595293.4107831405,1003444.4203365105,-3.5321597066190514e-07,3011820.859471664,880.2754458231625,842.9211007055936,68485.20644057624
2628910.0690104817,1014472.4357086146,-4.745218717149237e-10,3145585.4530883366,948.0889516776201,857.5286196295485,70111.72302642852
2643447.919464809,1009050.9218472776,-2.2653711598010736e-09,3120601.0037474614,971.1548854097948,881.7610706592649,72216.6544689174
2556433.1686994005,983337.9119182625,4.482448786543115e-05,3036757.201154096,803.8663950288595,909.151256599802,76059.29135127315
2530510.508425494,994139.8754020008,4.682281478358333e-05,3015896.317484416,742.9787019783428,921.6452813512781,78220.80809916236
2389082.4927197043,1197120.0077700352,-2.4806048044483406e-05,2973459.214745768,448.9318963568315,947.678920605974,80170.64886550375
2408524.723399898,1207284.6486075353,-4.858955880895794e-09,2876440.6791702593,483.6003310261214,975.5937742346764,82172.87003849854
2440957.2694160487,1213000.9335810253,-2.794111183440275e-11,2908036.328911937,543.2003200958026,996.8782601467525,83989.49307558897
2474926.0424714573,1222151.4447177404,-6.23039539543604e-09,2907320.935550943,592.465932879821,1017.2863814911888,85361.84441578499
2474074.2744329944,1251283.9035982157,-4.4704116065711205e-11,3067272.085505482,586.7996210845644,1039.6356947104446,87071.89723977479
2499803.899751886,1274218.1703214338,-1.0438715931781886e-12,3097890.8092714883,649.2043808185182,1062.350108560391,88917.36951881532
2513323.5510274894,1301290.0389264694,-7.149687295324312e-11,3125583.9760484565,657.2406779702893,1074.6369564842162,89990.05265732048
2530275.1220100536,1233007.8954945346,-1.5970761314023498e-10,3136000.6378297927,707.60009656901,1083.2392315509846,91018.89354304038
2516304.657385164,1331824.8143065923,-1.881906063959425e-08,3157020.62949715,673.1303407597577,1092.9646502770227,92098.73148835427
2565536.426252286,1346667.2081469244,-3.0809826283353795e-10,3199958.544729675,776.0093676066074,1109.586146433702,93189.02602988409
2576974.3588656643,1389844.4104495754,-3.7123213917147244e-08,3244932.6877193255,787.3474457373782,1128.317564737815,94255.63599981728
2570598.088539178,1398726.7211254616,-3.764560510510763e-07,3261662.412721158,764.7002719769486,1147.9490243959522,95648.5350306565
2598314.616015794,1400220.669627655,-3.949710918241649e-08,3264314.8170132022,824.4399710383287,1165.4705663450595,97378.8510426094
2628197.9456370305,1350596.2320478586,-3.3446371803053914e-08,3144858.9761830736,899.2089161274148,1205.0055909701102,99057.81509669055
2633235.6913991114,1328794.6184763634,-8.325551720368192e-10,3527642.1661275346,898.4307642600769,1227.1678503343942,100576.25559144877
2648789.794398921,1303849.9274723276,-1.9608417218871408e-10,3163411.9198975675,953.3825753938232,1251.9306011507822,101671.71486904853
2685906.2876990763,1325817.578685181,-4.740709051283393e-12,3181097.3109001387,1033.1126367380489,1264.7608229037514,103146.10626042727
2695296.3340026904,1353805.507499665,-4.549424928316055e-09,3236969.6623983816,1040.1485711376774,1285.2189897553915,104476.46507682372
2702188.8097300003,1367296.7725518532,-8.363004157238316e-11,3245941.1018374017,1042.17905203672,1315.741507212524,106272.97951794472
2731392.993340333,1309013.8389918257,-3.5821485375900607e-11,3272670.916457962,1120.6533601309104,1338.4577999731048,108130.37336669082
2608578.883913035,711200.2682309938,-1.4143500684153905e-10,3279666.779294886,866.0909412905911,1344.904217149562,110056.02785067438
2604452.521474326,684676.8224898009,-1.3926508248543651e-09,3293048.361850959,844.2618018927701,1378.559990232375,112841.86100964888
2612608.170962384,661335.8477869111,-6.689317100629673e-09,3318680.609023294,855.9046001528961,1380.3159373610167,113843.08987577372
2535459.588628256,706977.4050949822,1.9703963251539988e-05,3205733.1825813157,721.1716329306486,1390.8561538047657,114738.82110380763
2535459.588628256,706977.4050949822,1.970490306268061e-05,3165751.180776038,721.1716334598332,1393.9140406452484,115686.35698417673
2535459.588628256,706977.4050949822,1.9705752370927714e-05,3204589.1766808936,721.171633460382,1388.374286717507,116798.51163110077
2648990.1797854463,639133.4738898023,-2.866067702009991e-13,3685060.9461791613,937.3569025486111,1409.5164504346594,117876.4664620882
2666334.0738941487,656678.6868196127,2.8356475445514114e-11,3752936.7135093026,982.4740293258867,1432.8789976694206,119214.3464840048
2685760.964331831,692906.2752841981,-3.961672612426441e-09,3413050.021225447,1033.2042890055811,1436.6383673114644,123504.7951472777
2728770.231443186,637665.7955522607,-2.5575983194575547e-10,3427013.479899848,1119.51352161195,1436.5857214125833,125347.58897272358
2731924.4976268257,607629.6375529792,-9.746198330473836e-08,3840660.2707479056,1114.6671931407898,1482.4081159052912,131000.52723060655
2631586.3184189405,573127.8509445933,-3.573144635718228e-08,3766902.623808463,886.5774288179165,1473.6370573518209,131292.11686801264
2641301.301952969,550076.5401729104,-4.5191166456722067e-07,3806139.0524854003,906.7428420400207,1469.9345171446319,131271.5763107726
2619410.608749737,538499.4527826281,-6.451644962079999e-11,3794383.812675618,858.9950342656064,1457.9807675319003,131805.7080434889
2633510.2905878844,606585.2005797859,8.561837694071617e-06,3302130.830095953,888.8440118599951,1465.5430392931016,132138.91480422977
2647547.6035714354,490740.2562815357,-4.828199455298684e-10,3471246.756264609,919.2547909070275,1476.0953901824378,132496.8578469224
2684562.5921917097,505301.93470830977,-1.4744833943013024e-10,3503441.2430918585,990.7098135484455,1459.210373559195,133019.30221397209
2739492.1313808225,521046.7251496129,-5.459758269592552e-10,3550298.516619298,1121.184995186502,1457.126269019351,133324.17961180414
2754596.008382898,512452.8030212289,-1.1056649115183006e-13,3568866.7047299934,1142.0271966514872,1452.1820247850433,132306.63860104067
2758146.1154660857,481537.009067514,-2.435180612564928e-11,3606104.8423423464,1164.3262199984747,1455.089468567609,131800.35991872172
2742862.760476217,442202.3815301509,-8.111783575303427e-08,3645863.9275280773,1107.4038277766704,1476.495683293654,132074.63263137694
2738198.7858653846,433886.1680581198,-5.231402947761922e-11,3683793.3900140966,1103.9316341677825,1490.9620066174436,132180.28093080712
2742244.119967251,425252.08804417745,-5.51125759067444e-10,3688607.203236746,1103.9316341683054,1498.089221250483,132192.3115352104
2721962.311730566,418883.4972336539,-1.9600951343454878e-14,3702108.2620150927,1061.3409901812988,1508.3459579129117,132126.63462109788
2704593.777265229,399973.87140132894,-2.9777987047312418e-08,3759374.4402392977,1012.9803412017213,1527.6121232107414,132148.94582955635
2690831.3569996958,405046.3620351927,-1.6779283529953233e-08,3779775.078759855,993.5424462390592,1551.639085383856,132439.95898263162
2792330.429726267,370307.13107187254,-2.2004853394083005e-08,3799807.696993384,1210.5163506256793,1578.1610383867767,132853.52256014937
2812704.05184225,400721.35235901613,-7.955988658822364e-10,3810408.6944894963,1264.4143845114736,1587.0811044553473,133166.12895429553
2758646.835637378,411446.9843975132,4.5114970425560636e-06,3710225.772695862,1149.0199067339554,1584.7169096382547,133098.95013542843
2788726.107146781,338517.3595881235,-6.442705659085565e-10,3777790.8594609355,1206.7639582229524,1596.8336351921132,133256.91618261032
2825995.7283647773,399504.96775560564,-4.193264303135981e-14,3757420.3273411007,1312.402346997498,1596.1441231931847,133513.69949843382
2768791.881068583,316787.0213429116,-3.8949646073149696e-10,3791956.7901683324,1155.35077124303,1612.7442891047986,133867.55940668483
2831938.813832965,318105.7508468742,-4.2434565464475664e-09,3861057.57679419,1297.5891542179895,1628.3121087337636,134074.69055634763
2891013.9961271062,407976.66064785596,-2.6233779908798063e-05,3806172.5615180335,1450.7745456290993,1630.568733346207,133981.65820361028
2876985.4371092618,458239.7402715224,-1.1375767539118555e-08,3777432.15107278,1433.5711183518579,1623.8765757603976,133954.14548810324
2889244.537177259,468044.98082629545,-2.5216708125891196e-10,3796433.755028752,1462.745504753174,1623.4717601318875,134114.30143682717
