X,Y,Z,River_mouth_Lengh_m,Flexure_m,Accumulation_m,Flexure_min_m,Flexure_mean_m,Flexure_max_m,Accumulation_max_m,Total_accumulation,Total_flexure,shelf_break_Yindex
2125897.437608845,996567.5388037406,-25.05707536586394,2316929.5868971557,-30.899802091019215,48.38771394652914,-189.41763295398192,-35.58372071390243,59.115502549522795,188.7601115491835,688.5651315468738,-9339.948018690258,215.0
2125897.437608845,996567.5388037406,-25.04072884836205,2316929.5868971557,-30.84600153015161,48.38460249676345,-199.88256198467275,-36.35020172863067,63.215676731903706,206.11004288022454,411.1239078886085,-8313.161028611448,215.0
2125897.437608845,996567.5388037406,-25.007770043723248,2316929.5868971557,-30.666791731554877,48.312275993932744,-210.25164919196558,-37.00044912828037,67.32093121747185,215.09180318987472,116.19071011486024,-7361.677637891836,215.0
2138666.586918842,990487.9180085034,-25.07244106487922,2331072.1808287823,-39.772088961613754,13.93206342330291,-226.88993984879113,-46.4965037111029,69.72645180975611,230.50127454128506,-15.775853979363962,-6503.963858391281,205.0
2138666.586918842,990487.9180085034,-25.043229435341576,2331072.1808287823,-39.617556709714854,13.830248345293164,-236.40713598435448,-47.18764455313238,73.70592920049437,247.3399203178443,-261.6513789488185,-5650.018698916156,215.0
2138666.586918842,990487.9180085034,-25.028102136526687,2331072.1808287823,-39.37375684261916,13.653279871631824,-245.68850817249688,-47.78460006818279,77.67557179256205,262.7084758683074,-624.5134236811066,-4893.8858875601345,215.0
2059018.5539049422,984495.2626995991,-10.974489251410459,2265618.713307945,23.728688494207518,-102.01032134534347,-182.08045672162675,4.147696318838768,79.86563772589473,274.8149693621321,225.4875500457238,-5848.1875995042155,215.0
2075654.2901598762,973190.1081589197,17.647557450364296,2288435.248231387,3.1191491264712043,-51.658119242845416,-222.9633308795136,-13.584610692651184,80.01494514561446,296.83094933627734,207.19563930477358,-8196.403454183615,208.0
2135095.873190253,999437.7368617547,19.896304828331424,2351318.5177329006,-63.370282996078224,145.64675586857365,-290.5830323045672,-64.9044202330872,72.5739947524891,303.37812249084067,-133.7721107842902,-7823.791396026529,215.0
2196226.9801292317,1143457.6841754122,-13.27458580791134,2565306.4892226486,-113.04432790699137,259.7682559320205,-298.73014145345235,-99.30458549283537,66.79729068045877,314.1408155644952,21.94711547726362,-4547.139575076846,215.0
2268705.525530512,1118669.3305806546,-25.078522617011785,2659023.6414340073,-199.73220367027423,437.3816283573852,-328.91103452181295,-168.77687486662686,28.785223309521445,323.20793102648025,965.9740300893327,-2273.8120047424736,215.0
2161144.703977132,1067132.9406484233,-9.901735356038692,2447844.170892993,-75.70189307677498,178.5737829587687,-310.5469917578205,-82.93282316787973,75.72489464943004,330.0294018339506,1396.1649477085898,-3524.7387319398804,215.0
2024832.99627217,978460.0621819891,19.951622454539045,2229780.118795509,53.539629808915045,-173.28971966428745,-174.34668654506217,27.60472094064207,105.70294145895802,341.6769675579121,2320.101455549996,-6169.994463805813,215.0
2156076.9343913007,975236.61916483,19.15630930069365,2382112.3785976707,-96.742319589836,232.9540187968871,-337.99349307786497,-92.21935975704064,79.70516393016153,344.261363697662,2999.2213743986663,-6114.237963812473,215.0
2217352.381646607,833980.5489803143,-8.963179987009914,2569248.5107414955,-150.3176255799176,323.99895976817663,-358.9643727215269,-135.13637779379738,67.5237271428434,358.7576475169121,3062.712040010116,-3258.5449247958995,215.0
2273951.938620399,783671.0922193204,-25.391636556910974,2706105.998492078,-194.3883930803543,417.99981204142296,-368.64710857881784,-177.34988547143388,46.55658781696662,364.35147398992694,2930.7991959496403,-1640.8231907144914,216.0
2172932.4094656105,930093.5687015853,-7.985547356859895,2445232.236143749,-102.66714576127373,226.0514208358892,-350.2562506753889,-105.13383900664242,83.40371774803421,366.74834912216284,3187.50858666317,-3736.8992116961726,216.0
2008489.8202015322,1006660.0725391731,19.93318708891635,2210886.744455701,68.32516102450454,-171.50930230722525,-158.0385919354147,45.67965457407166,122.35928375209528,379.76022488302675,2890.130349394242,-6817.831262748801,202.0
2181832.6186128175,957620.6893500423,19.39176867368029,2458034.6411401685,-129.10930717677977,288.8462683181748,-389.8002165942479,-128.8738700767511,79.67642638813417,386.42546281473625,3327.70258859306,-7214.267887685568,215.0
2208859.8878316563,689158.6902869348,-10.224211958635204,2795839.0594460582,-107.0905831549509,242.80350016974953,-349.3522150195846,-102.50748040235068,102.90205643401109,390.6634885749978,5565.5699021478185,-5577.160266224077,215.0
2294724.495965605,713307.4756287474,-25.14294799770495,2932554.508572826,-222.58890416206592,466.70328847961133,-407.11169785108666,-205.2867122604621,44.81598875620261,393.26497968155894,8370.380081116145,-5440.531179773847,205.0
2206709.529697297,729192.226610115,-9.424809238637115,2747184.269336289,-118.39010437669307,255.89365901427078,-375.1554198146355,-116.22492026325853,105.96834211358481,395.832265955224,12838.582141147088,-8790.051193709125,215.0
2172646.770254158,988303.6692857214,18.078694217506424,2423739.8453921257,-115.5534519658641,267.7552490403627,-392.41195908421514,-117.70589255069937,94.51190375017016,409.1365597185506,15534.894003643618,-12718.04886283501,215.0
2182571.0671634795,1039146.8685801161,20.233264046829547,2492489.7005637847,-129.5989151067307,288.8621155086531,-403.9716256201543,-130.34067437477685,93.19232616572135,423.17303769142313,16145.722532834296,-13616.651025189927,203.0
2330116.9146859082,1116490.2468372434,-11.783214441148818,2700702.656207163,-325.82791940183716,676.5193080621839,-468.4480289540428,-293.371029470654,-36.46317873171822,421.13800917248074,16302.061973062371,-11619.310993259684,215.0
2370561.4263466913,1114252.8521362492,-25.177989131507267,2756579.9512266535,-374.556305444636,778.9121403368641,-479.78117879240426,-333.9421373444168,-94.77747769420378,430.472579077165,17247.346636203103,-10612.773149179608,215.0
2256692.1979367784,1073623.7599861794,-8.024451311633209,2600030.471700608,-248.69377228946496,495.9220827247925,-469.5772385935299,-223.8840623261643,48.938275174657036,449.9258381218075,20365.099008539633,-13071.30131162664,215.0
2121233.4690326513,977028.4295961868,20.177218284697965,2359956.529162838,-36.87595894883169,12.355520235548735,-357.3411132342641,-52.3498060040392,128.65445758144452,474.53336539559723,23214.752549089113,-16839.606064739695,215.0
2173888.779767501,834038.2897794805,17.17081319664567,2523482.277140851,-93.78782524571884,220.26389157417884,-409.7967533862641,-108.12504980242058,122.20845415264192,504.02460634015006,26776.7923404678,-18106.935997236422,215.0
2348617.0830759,900999.5090001498,-9.416674495038986,2762267.546765142,-388.96714517990046,776.55390376976,-541.4999765353365,-356.0640625170463,-72.05118196637245,527.9798372232788,30520.80310653054,-16629.15201477563,200.0
2387080.6266408507,805735.5029066658,-25.28870201660798,2873438.1901300643,-419.5233900308155,848.5502905629085,-544.8309592345023,-379.9074048404536,-109.74704802831191,562.9746241206142,35726.37266707316,-17058.804818936354,215.0
2251543.7815916133,865925.9105876714,-7.840864837159072,2625034.2088695625,-237.08909507580108,468.5759968544228,-509.4895600376649,-224.61380152332495,71.42092119225924,587.1662646489946,39933.830681150524,-20670.9066180174,215.0
2089988.8103441517,942613.855690199,19.7273485823698,2369741.3302805186,11.585774927559802,-84.44278936782688,-309.6949647402754,-9.471235505771672,149.84483112402043,615.3008393072475,43437.56106515102,-25629.887268260987,215.0
2218394.674967425,916651.0259518618,19.49277816136938,2512039.087206438,-200.98963554588386,412.1305811119268,-496.847186930227,-190.53674300114645,91.47083096442688,639.4731303411879,46492.36572958687,-27489.133719027384,215.0
2368702.429305472,1024809.718056412,-12.066120334651142,2812094.0629638396,-440.2427231629815,877.2860295752585,-600.6343596961083,-401.5794123872955,-113.21651957909963,682.0397239294579,49788.0401054229,-26433.973459291698,201.0
2401090.5324730645,1082282.0071868869,-25.322695432946382,2912683.6792283533,-461.99370818747764,923.2354305811562,-606.6608581538321,-428.70408009834205,-160.91948840663918,730.1998584991678,52310.7102051521,-26086.64394365641,215.0
2299661.3192823404,972002.8110452369,-8.313988470784821,2676998.5119281486,-335.7384956794111,651.6407474716376,-582.3795411473625,-315.7864381302182,-2.5190415048250268,759.7205999088,55604.30927050172,-29094.151458733984,279.0
2088140.4640091865,963947.5474804823,19.97783076994852,2353040.163840727,14.439548143905773,-73.13726741975022,-318.8925444023615,-3.7702659708543025,166.0252478653239,798.1420048054242,58903.75812848094,-33520.281765636915,205.0
2229996.25558675,861705.2145156614,18.47761862515167,2595607.4947552048,-213.86410430301868,432.0752821852244,-530.5204600897074,-205.2925053337008,100.74998892524775,831.5144751172865,62681.75539270663,-35706.373987754894,215.0
2273887.7838287726,569313.0748988162,-12.434755115959682,2944673.6660031807,-199.92225273657755,411.2216921641112,-470.00225163153,-185.05273629789406,130.10605709631022,905.112513296342,70406.96832280605,-36706.32134911907,215.0
2326641.9573032255,515896.8973613781,-25.31946474267947,3081308.267813399,-274.29080898245746,560.133860002867,-482.6882606272736,-235.40403961581544,76.1076455577897,964.7874980781861,74954.26291129724,-37431.568134576664,203.0
2255293.537267458,620031.8927245256,-7.754665311247619,2913689.5599979847,-196.40083855680564,396.6983052903933,-480.8707026500583,-177.87851421621795,145.4783492243189,1036.5485529592436,81924.36805610296,-41991.56306790306,215.0
2228020.871104654,988201.6303769297,20.1675425740235,2542939.6263458366,-229.5150349160362,470.2463247813348,-535.6553831917979,-211.8964202143587,89.68766751898684,1073.096983812391,87673.2997835695,-47759.80428599582,215.0
2266303.617780543,897390.25035317,19.09959998251408,2594662.1799692344,-290.70359912624804,573.1358721111642,-586.1571165170438,-272.7074302940652,63.2275687375968,1090.735881641265,90565.34642183098,-49353.0542107604,200.0
2444368.8362795305,878394.1519685478,-13.212505365544185,2842768.4862161838,-553.8755082924724,1100.0540368723935,-703.7280530117541,-529.2908694163348,-240.70861025254587,1129.6105903029836,95219.42585630351,-49286.51146673091,216.0
2486711.8206218826,914925.1641696007,-25.205356913391302,2911317.2982682157,-616.6766955331577,1242.4651756164571,-726.5028037132104,-580.3376461896129,-324.3576099361375,1154.0090776939876,97715.58859296712,-48970.97760224508,216.0
2388906.3370769103,819972.8544320307,-10.819197335308923,2789489.7086763484,-476.70810741110256,923.3040253177505,-712.5073714952416,-453.73468626680443,-118.71779320851957,1179.9068939618262,103032.86029628618,-53528.02568636625,215.0
2134271.065747566,973974.7905170463,20.058176121493908,2422260.913086896,-41.152082262852076,35.35721880249475,-409.10064467562637,-60.181863267664205,170.18581970986114,1273.3001848925564,109976.26815223889,-59709.581466275275,279.0
2290867.3195957895,1013349.3389217736,18.226016610279782,2618260.251982474,-339.80364797593546,670.1478592483932,-647.2567856404656,-323.8240387478156,15.103940612757544,1295.646173409075,112332.10608296553,-61123.43054753273,203.0
2460932.823555108,961266.967599991,-11.000374762673605,2912970.792484764,-606.9714236082374,1203.5406663505958,-787.5053530128793,-580.3155664503141,-294.66589360037744,1312.4574358290195,114414.34021422005,-59766.87385985005,205.0
2510947.5272950837,1015490.8189358029,-25.395425523105096,3009433.21255208,-663.6617396228585,1334.3665660908987,-802.9943816395249,-633.8801490766912,-381.89583222990206,1341.3170542967257,116392.37378685364,-59210.89908330799,201.0
2378144.475651448,955999.2518254899,-8.834838608269672,2796794.6341290064,-489.6399543740268,947.0218141002606,-752.4919100419545,-465.81987187523424,-130.0832403683006,1362.4268040264953,118872.15375077707,-62247.1491382789,205.0
2165868.8573134746,998963.7249759361,19.843951984489994,2463549.031470567,-116.21191445240039,268.29054768366086,-473.4782954132681,-107.63124774784534,159.36207832155685,1402.9964217725903,122790.42359273686,-67074.41527097886,215.0
2215953.54644611,1162493.2670790383,17.877548674057156,2639789.143465669,-185.5998622159377,383.93587723519124,-531.0757357193594,-173.28297049607247,153.1040200910232,1439.1446110119232,126048.01239150384,-68757.67421495996,215.0
2391213.2383634546,1187408.1121447072,-9.813514540778801,2986014.231028488,-473.49087553529375,916.4013878374051,-735.9863739089051,-458.41082302566747,-121.23636266544744,1473.0795943755675,129091.66090730057,-67225.97815937462,215.0
2490010.795563037,1138972.4892173477,-25.119761900334506,3124022.9648656026,-636.2586495501241,1257.513921181089,-824.1323661750675,-607.8012520192931,-321.9713990824435,1503.1774493471464,130857.53589108035,-66521.29556178935,215.0
2305980.5726943724,1248208.9108628002,-8.625144614727557,2863526.427368288,-323.5016230219054,622.4321099536668,-635.6527808093197,-305.1436441988507,65.23731554622225,1527.128129437588,132688.36584564275,-68977.09825451749,216.0
2169664.479249574,1019179.0124717883,20.237658367541343,2476195.3662247797,-112.51423626158434,260.0132657033276,-474.7792130360356,-112.48633706615736,167.17370710915446,1550.8685930946717,134684.62078653835,-72723.20084136902,201.0
2292433.8167669466,991057.4241567377,19.02199999260741,2780292.8841662686,-341.97906232715053,671.6245405076496,-679.4668438597394,-333.8529231972503,14.348619704288678,1566.973015092862,136864.1882979291,-74038.07060334769,215.0
2464818.6456799563,780584.1040318696,-12.776314303611851,3114669.078046805,-592.1289664653649,1158.8365967792606,-830.5842261648713,-579.9261227906684,-253.83148978383923,1631.8530292913485,145230.71878470224,-75283.49628880784,216.0
2502938.134380927,715254.1716641276,-25.377892861317804,3255256.2776705073,-633.107311847665,1255.5365577200682,-834.022491983972,-607.758454758653,-313.25497152114457,1685.9756604998258,150668.63364648784,-76489.2771198542,215.0
2420698.5009110323,891503.6043220503,-8.525748885429717,2975942.8006482804,-555.7062483903819,1069.4147385795304,-828.7164285269398,-542.0144261061619,-206.51208966772387,1753.8818075882773,157064.4031200249,-80819.63066926089,215.0
2212497.3624600163,1103048.3659105224,19.997347969024144,2594226.2156909145,-176.57272451429938,368.4514913194097,-550.858609641155,-178.72477499825445,158.6414522002377,1779.0736906027278,160282.45359957998,-85473.39303610667,203.0
2313361.3929499267,1072043.2905979967,19.701553611057854,2698908.4160991292,-375.3451601017058,726.9784391589603,-715.3984890324723,-369.0003153151817,-4.1330702830226675,1795.9657423753722,161861.57413141232,-86551.12677828335,215.0
2510947.5272950837,1015490.8189358029,-10.06633780187049,2983874.813939315,-707.551428215014,1399.0952010638102,-930.7074327380948,-691.6372961241292,-391.7491485493321,1809.2606781543757,164200.30681967235,-85308.48628101108,201.0
2560537.291983186,923041.2816307875,-25.14552733860236,3111209.282488952,-779.0293619758114,1547.1166452700368,-961.6671029968063,-756.2349923462931,-468.8846244414992,1935.0000634597254,172814.5335159276,-87606.06547761042,215.0
2433229.15052347,1044921.8153745141,-7.883389368409081,2863417.479178813,-582.9441155333013,1130.3878880493348,-884.0483418299549,-574.4417681002034,-240.25154482904324,1977.0575463252344,177032.06077411305,-91412.36538451217,215.0
2171701.8103927397,1060044.2137570055,19.62693776780875,2537771.410881926,-105.78757829051312,247.28276732391515,-494.367960091292,-110.22235140045291,189.41428049186985,2027.0070411254578,181632.02328387895,-96381.10597325086,215.0
2293002.803803138,891684.8371793105,19.888993793861744,2752085.7137943516,-334.96546896810514,650.3773906942293,-698.4497145260783,-331.066683591926,45.210461494478054,2066.9879670349565,185427.27560243243,-98282.42371957104,215.0
2341184.2947094603,537048.0669280714,-8.544313884826586,3164365.649308022,-346.9031197665002,669.1882837970046,-654.386362229531,-325.5112223204397,68.20884181631942,2068.0353256697304,187460.93638493386,-96535.20653044841,215.0
2477836.5409358954,584793.5932184788,-25.04016497619282,3353515.4761448195,-580.9346465925288,1142.139902305885,-843.170001669192,-557.5894933287816,-229.99837511584337,2072.2483937891943,188960.8224486012,-95375.68931219615,216.0
2333359.0577259962,624426.1139369191,-8.772164058238603,3059677.5990994126,-348.664559543979,666.2718032848651,-689.2999147633711,-340.42118344954207,59.8812568533429,2083.2131055026407,190389.95342749264,-97291.81655192035,215.0
2206983.7693121303,1005106.3433228312,20.152519888739203,2568043.6067606993,-189.71722798913964,398.2983739157132,-546.9752262589386,-176.6171795023432,152.3768935682119,2088.787635611244,192314.74385766315,-101189.2428033952,203.0
2231176.0267788735,797172.8714338893,19.498946257993374,2762290.9103363585,-197.17004649598346,404.92266912074973,-580.6001361695879,-196.42151242340344,180.5081293573202,2130.6918929334074,196367.4705272444,-103203.46289971641,207.0
2533378.82082364,721077.4311141417,-12.049884656869555,3203809.9888992105,-730.2630552383088,1431.2394166543222,-998.3328399021492,-715.9549509777682,-378.4273122101927,2142.17186677327,198569.64430165908,-101899.80047772886,215.0
2618986.765053245,727227.2286481424,-25.2998521965178,3323053.256131406,-867.2289972380908,1731.204973293058,-1061.0643237265633,-837.0673980612742,-536.9831596257368,2174.109923357993,201439.3262580469,-101832.35943938802,215.0
2443581.878229971,735340.3325570944,-8.08803006849954,3087417.850388022,-577.4810444860208,1105.4287160177878,-917.0312492855984,-575.3263936514034,-207.523746841406,2221.192276345152,205111.36962097022,-104758.97470564186,215.0
2213125.645184264,953945.1593508678,19.94927291519333,2586764.3041853774,-187.02037417837977,388.8944742621472,-560.8007246687039,-185.77644870398177,152.55039997403446,2269.466625761301,208777.92690426178,-108860.9216036371,216.0
2349569.122144413,1036345.7101297779,19.67328795857283,2775635.583633802,-455.3834366846443,879.4716509529078,-787.7082103126121,-441.358434444861,-72.7455530786271,2291.4337234592695,211408.38523831964,-110335.86807987934,215.0
2428027.509858007,1323811.9611460597,-10.373582602158026,3181988.561864212,-535.8587414312865,1035.8814611484097,-806.0007580772315,-510.05786466610465,-148.45501178010375,2287.3504563088964,211533.46738635792,-107732.74729915842,216.0
2452756.2650118796,1458081.9147437604,-25.237891149145486,3358283.7708233474,-514.2270658726969,1010.2528405532945,-758.710803614707,-489.0649444291461,-174.82730452242984,2268.864067877182,211513.16159311062,-106059.80859830833,215.0
2413300.69578847,1240023.3369959013,-8.69388818853509,3062649.5375319007,-524.4949273912863,1004.7984358792982,-822.7050021271149,-515.8687372387759,-142.36512310231785,2259.048689983126,211174.30831930594,-107176.91532170035,216.0
2231997.2230201373,974059.1463499212,20.06178690349016,2602446.2391093117,-227.25815390135634,460.8486933291402,-601.212157432047,-222.52129793506725,128.506845680562,2250.3950749342594,211086.37487907664,-109638.90761356713,216.0
2344910.282689053,915074.5438757263,20.120329923907303,2789544.4479509904,-435.2077371736219,837.6654885313358,-797.2601718063742,-433.72033921593965,-57.07360505978685,2287.16753376123,214672.0202460746,-111442.36367683955,215.0
2472849.724442435,556501.2841999094,-11.543228756256747,3274455.580263225,-590.8368008306861,1142.8132634861167,-912.6184378618383,-582.7462927674318,-231.6963034819209,2275.8376527885725,215343.27287538932,-109176.33988332022,215.0
2431677.0634326716,400610.0241401045,-25.08136864500446,3479468.401262894,-465.323426468621,903.0126563817338,-771.1578073157452,-441.18389285496556,-95.53078755237948,2264.9837846561004,215219.75009389708,-107278.27298754362,215.0
2384091.724042152,593735.2996998386,-8.060090945855446,3172080.3017982612,-443.45234965615316,845.0992934975178,-796.4758940070095,-439.63983056721185,-33.02547028404378,2255.198974952611,214885.17694675393,-108274.47354624062,203.0
2232457.1433231276,1012779.6840495128,20.247581982675932,2596653.2242250727,-233.78993101872376,473.35784425848084,-603.0675201067262,-223.11366921314894,132.70220055620055,2256.3294653280427,214095.55990486994,-110853.67696684868,203.0
2323628.816554771,1134671.9648121728,20.00902182268881,2776719.499436445,-391.5435849361706,752.4897778434333,-748.0729313412188,-384.98100669571,6.703493968378124,2251.251199499471,213545.9186002039,-111347.47903727769,215.0
2431032.244571522,1489985.2663248265,-13.538337065491842,3246082.1717423187,-504.6900107019429,976.4528232914956,-778.8722442926613,-478.65877286167563,-126.05406229649151,2247.02777089715,212656.35760511964,-108574.79268346976,215.0
2477601.6874586274,1548019.73285381,-25.288066373384428,3383875.8254019204,-552.3376464145757,1093.911410368636,-793.8867707417756,-511.9776823915444,-206.68958434622618,2235.332736328676,211651.00692787344,-106555.70225386872,215.0
2336538.9171594586,1417265.0884892056,-8.695301957825585,3118268.9299607933,-365.2818992281973,690.9863858102732,-695.4415762328662,-341.07195716869734,92.46162314904949,2223.9164986433107,210320.1670666823,-107392.72545773945,215.0
2212339.900675215,1060593.4218601843,20.09150175972417,2598340.143781495,-187.65160332472485,388.9490373076146,-566.9084618131093,-180.22511223392559,179.5254164863442,2217.2357078169616,209221.68056628905,-109550.73484053019,215.0
2262148.1050635497,802686.4896908433,20.209602351770425,2852573.372830303,-262.86334043128,519.179091843487,-641.3977485562657,-257.730417522984,153.55358916917453,2246.140014872202,211856.93341198392,-110889.97057854354,215.0
2377451.0727626914,429317.2074903683,-8.209162618888188,3377962.0216978,-410.74050192749945,782.3042109078727,-747.8839492499092,-384.3437764393417,47.060765423358326,2231.203678595295,210574.20691482272,-107938.18659229066,208.0
2547640.2264906475,470118.4139914058,-25.069101796146995,3652795.6964473356,-708.4674918664946,1389.0743378152197,-984.4855275882442,-682.0551303568873,-355.09399129691974,2214.8708287220334,209367.75106991478,-105848.19072351295,215.0
2409805.1603372875,515773.42753551673,-7.902097043863618,3275319.1539339707,-493.9741882147987,942.0882433379352,-826.0539582404912,-474.5021614324673,-70.2418366403475,2205.615216503244,208241.22218236636,-106634.39832543772,215.0
2267956.6862727655,972102.7097620743,20.23415359161345,2658774.129729776,-308.9404685901404,604.8431238759154,-655.7355790927721,-289.36846589349716,85.61942092976292,2193.7023449281787,206883.76828775954,-108545.77582234082,216.0
2247186.430462134,1291110.5473860211,19.602146563556776,2855050.130661353,-212.67196136009045,435.69366541603347,-590.3235883226818,-197.81770515454835,226.43530336633734,2192.6745587682753,208059.6235230276,-109504.68087907981,201.0
2374145.243767106,1694105.9073434614,-8.506674229340987,3363321.2830746216,-348.37968987249286,683.3618818393658,-648.7049851485941,-312.21060249902604,87.99011518865956,2188.37615466817,207144.37520273318,-106453.94549289881,215.0
2444834.2796483855,1711244.0526741003,-25.079040784616655,3470385.5352179813,-435.77048872636476,874.3926786004274,-709.6094931173366,-404.6584278540652,-89.25211433811461,2181.3928508683975,206254.3853131297,-104350.76564098787,208.0
2347430.5838591196,1661783.125888247,-9.048500758244776,3315527.613150299,-328.0968554437471,633.835908541232,-641.009585338544,-289.2209610376361,157.50552234586365,2173.2927445358814,205258.4298764659,-105164.36828727812,216.0
2233198.6405829494,1131229.1347695447,20.028346625678303,2671337.31429436,-210.50829239270973,427.11755190801097,-595.4784553845237,-209.30182303941945,191.05946675162085,2162.966812647468,204183.79470444,-107184.6491157698,215.0
2320938.1234038775,1224927.0127765294,20.15419492999774,2871941.6497505796,-375.9011811624059,722.3790854873675,-736.9901545959557,-365.4676788815204,49.63753645289706,2221.841714658463,208219.63832495277,-109046.80857968476,215.0
2502163.9880694943,1447549.640421197,-8.95833923265985,3324244.18454114,-653.2029597517195,1264.1652310907532,-942.0034056506615,-642.0501433757021,-290.2757038171073,2247.004801929001,210499.07562125794,-107410.97758378221,215.0
